1.01E-70,1.01E-70,4.38E-84
0.049957377,1.01E-70,0.039836891
0.099876065,0.001989658,0.079647339
0.149676783,0.005964561,0.119425244
0.199280697,0.011916846,0.159161775
0.248609557,0.019835091,0.198844377
0.297585918,0.02970418,0.238454739
0.346133428,0.041505086,0.277965117
0.394177212,0.055214498,0.317331385
0.441644449,0.070804179,0.356478782
0.488465329,0.088239715,0.39526966
0.534574899,0.107477937,0.433420498
0.579917157,0.12846086,0.470255882
0.624455872,0.151099348,0.503986793
0.668205669,0.175226943,0.531326378
0.711279387,0.200541373,0.550984569
0.753846961,0.226697473,0.564321191
0.796061677,0.253418782,0.573064453
0.838040887,0.280507989,0.578591207
0.879869467,0.30782861,0.581891576
0.92160737,0.335286946,0.583654869
0.963296502,0.362818646,0.58435538
1.004966045,0.390379349,0.584318103
1.046636318,0.417938302,0.583765488
1.088321512,0.445474023,0.582849808
1.130031597,0.472971361,0.581675349
1.171773636,0.500419489,0.580313564
1.2135527,0.527810541,0.57881341
1.255372489,0.555138679,0.577208416
1.297235761,0.58239945,0.575521509
1.339144632,0.60958935,0.573768322
1.381100774,0.636705519,0.571959461
1.42310556,0.663745533,0.570102063
1.465160154,0.690707262,0.568200867
1.507265585,0.717588766,0.566258951
1.549422786,0.744388231,0.564278243
1.591632629,0.771103916,0.56225987
1.633895946,0.797734123,0.560204405
1.676213544,0.824277173,0.558112034
1.718586214,0.850731387,0.555982674
1.761014741,0.877095081,0.553816058
1.803499905,0.903366549,0.551611791
1.846042485,0.929544065,0.549369393
1.888643264,0.955625877,0.547088329
1.931303027,0.981610201,0.544768035
1.974022559,1.007495227,0.542407935
2.016802651,1.033279109,0.540007459
2.059644095,1.058959974,0.537566057
2.102547684,1.084535917,0.535083222
2.145514211,1.110005003,0.532558502
2.188544466,1.135365271,0.529991529
2.231639235,1.160614739,0.527382046
2.274799294,1.185751404,0.524729942
2.318025411,1.210773251,0.522035301
2.361318331,1.235678262,0.519298459
2.40467878,1.260464424,0.516520088
2.448107449,1.285129749,0.513701287
2.491604988,1.309672286,0.510843721
2.535171989,1.33409015,0.507949791
2.578808972,1.358381554,0.505022849
2.622516362,1.382544852,0.502067496
2.666294458,1.406578592,0.499089947
2.7101434,1.43048159,0.496098526
2.754063122,1.454253024,0.493104294
2.798053287,1.477892558,0.49012187
2.842113216,1.501400499,0.487170491
2.886241782,1.524778009,0.484275387
2.930437285,1.54802737,0.481469548
2.974697282,1.571152338,0.478796002
3.019018372,1.594158596,0.476310744
3.063395922,1.617054333,0.474086465
3.107823701,1.639851004,0.472217311
3.152293419,1.662564291,0.470824885
3.196794122,1.685215329,0.470065751
3.241311402,1.707832272,0.470140662
3.285826379,1.73045224,0.471305613
3.330314362,1.753123738,0.47388448
3.374743114,1.775909573,0.47828218
3.419070613,1.798890251,0.484995518
3.463242216,1.822167667,0.494614998
3.507187235,1.845868569,0.507802783
3.550815244,1.870146577,0.525215829
3.594013259,1.895180188,0.547319153
3.636646774,1.921162019,0.574049185
3.678569962,1.948273586,0.604530971
3.719646707,1.976649779,0.637363018
3.759769178,2.006358586,0.671209427
3.798862737,2.037407652,0.704945169
3.836886273,2.069757215,0.737527902
3.873835316,2.10332788,0.767877326
3.909748201,2.138003862,0.794999997
3.944707019,2.173640547,0.81833878
3.978824174,2.210082814,0.837886608
4.012221956,2.247184401,0.853994951
4.045017224,2.284818488,0.86715521
4.077313805,2.322880206,0.877868864
4.109200155,2.361285019,0.886589538
4.140749759,2.399965676,0.893704077
4.172022735,2.438869022,0.899531759
4.203067817,2.477953138,0.904330887
4.23392431,2.517184952,0.908307613
