1.88E-52,1.88E-52,-3.80E-66
0.049941994,1.88E-52,0.039115332
0.099845974,0.001953007,0.077885867
0.149636724,0.005838863,0.116108144
0.199242491,0.011624519,0.153344654
0.248598253,0.019252848,0.188592903
0.297654193,0.028615718,0.219763735
0.346394064,0.039502809,0.24467313
0.394847128,0.051600347,0.263166879
0.443067611,0.064591688,0.276348323
0.49111205,0.078217323,0.285448721
0.539029867,0.092279424,0.291494895
0.586861137,0.106630792,0.295276066
0.63463714,0.121162714,0.297380978
0.682381781,0.135794963,0.298243436
0.730113106,0.150468176,0.298181433
0.777844655,0.165138218,0.297427589
0.825586553,0.179772061,0.296151957
0.873346374,0.194344776,0.294478813
0.921129794,0.208837344,0.292498954
0.968941089,0.22323506,0.290278674
1.016783495,0.237526367,0.287866308
1.064659489,0.251701997,0.285297013
1.112570988,0.265754351,0.28259626
1.160519492,0.279677032,0.279782383
1.208506199,0.293464511,0.276868457
1.256532082,0.307111877,0.273863671
1.304597947,0.320614646,0.270774342
1.352704476,0.333968632,0.267604657
1.400852256,0.34716984,0.264357222
1.449041804,0.360214392,0.261033463
1.497273582,0.373098472,0.25763393
1.545548006,0.385818281,0.254158519
1.593865455,0.39837001,0.250606632
1.642226278,0.41074981,0.2469773
1.690630795,0.42295378,0.243269276
1.739079298,0.43497795,0.2394811
1.787572057,0.446818272,0.235611173
1.83610931,0.458470611,0.231657773
1.884691273,0.469930741,0.227619098
1.933318129,0.481194342,0.223493296
1.981990034,0.492256993,0.219278487
2.030707109,0.503114175,0.214972785
2.079469439,0.513761269,0.21057433
2.128277072,0.524193556,0.206081298
2.177130011,0.53440622,0.201491942
2.226028216,0.54439435,0.196804609
2.274971595,0.55415295,0.192017787
2.323960004,0.563676937,0.187130144
2.372993239,0.572961158,0.182140575
2.422071031,0.582000396,0.177048269
2.471193046,0.59078939,0.17185278
2.520358871,0.599322847,0.166554122
2.569568017,0.60759547,0.161152876
2.618819905,0.615601984,0.155650317
2.668113864,0.623337172,0.15004858
2.717449126,0.630795919,0.144350852
2.766824813,0.637973263,0.138561617
2.816239936,0.644864461,0.132686929
2.865693387,0.651465069,0.126734761
2.91518393,0.657771039,0.120715415
2.964710199,0.663778834,0.114642038
3.014270693,0.669485573,0.108531211
3.06386377,0.674889203,0.102403672
3.113487647,0.679988708,0.096285205
3.163140404,0.684784363,0.090207681
3.212819981,0.689278038,0.084210318
3.262524195,0.693473567,0.078341191
3.312250742,0.697377194,0.07265903
3.361997218,0.700998099,0.067235371
3.411761141,0.704349045,0.062157103
3.461539962,0.707447143,0.057529483
3.511331097,0.710314766,0.05347966
3.561131929,0.71298064,0.050160747
3.610939808,0.715481138,0.047756435
3.660752007,0.717861801,0.046486059
3.710565613,0.720179108,0.046609832
3.76037732,0.722502506,0.048433731
3.810183048,0.724916672,0.052312907
3.859977316,0.727523933,0.058651583
3.909752255,0.730446665,0.067895696
3.959496137,0.733829259,0.080511475
4.009191328,0.73783896,0.09693811
4.0588117,0.742664189,0.117496154
4.108319907,0.74850813,0.142236737
4.157665628,0.755574623,0.170774838
4.206786561,0.764045754,0.202290948
4.255612862,0.774059845,0.235827324
4.304072465,0.785704621,0.270591724
4.352094536,0.799025717,0.30601817
4.399611229,0.814038268,0.341695832
4.446558937,0.830735035,0.377293337
4.492879624,0.849090888,0.412502344
4.538522583,0.86906468,0.446990505
4.583446925,0.890599105,0.480363415
4.627624999,0.9136191,0.512153842
4.671046306,0.938030119,0.541869208
4.713720338,0.963718747,0.569098163
4.755676225,0.9905578,0.59360713
4.796958724,1.018414922,0.615358747
4.837622394,1.047161102,0.634465429
4.877726145,1.076676516,0.651127734
4.917329162,1.106853436,0.665585577
4.956488264,1.137597011,0.67808693
4.995256381,1.168824813,0.688870084
5.033681819,1.20046579,0.69815469
5.071808033,1.232458976,0.706138119
5.109673719,1.26475219,0.712994826
5.147313082,1.29730081,0.718877332
5.184756206,1.330066673,0.723917952
5.222029458,1.36301711,0.728230908
5.259155886,1.396124107,0.731914457
5.296155618,1.429363598,0.73505292
5.333046215,1.462714861,0.737718555
5.369842999,1.496159997,0.739973212
5.406559348,1.529683508,0.741869818
5.443206952,1.563271922,0.743453654
5.47979604,1.596913491,0.744763461
5.516335579,1.630597928,0.745832401
5.552833443,1.664316187,0.746688875
5.589296563,1.698060278,0.747357229
5.625731056,1.73182311,0.747858348
5.662142331,1.765598357,0.748210176
5.698535186,1.799380347,0.748428153
5.734913888,1.833163965,0.748525588
5.771282243,1.866944574,0.748513982
5.80764365,1.900717944,0.748403308
5.844001157,1.934480196,0.748202246
5.880357496,1.968227753,0.74791839
5.916715124,2.001957299,0.747558432
5.953076246,2.035665741,0.74712831
5.989442844,2.069350187,0.746633352
6.025816693,2.103007915,0.746078394
6.062199377,2.136636357,0.745467886
6.098592299,2.170233086,0.744805988
6.134996689,2.203795799,0.744096656
6.171413613,2.23732231,0.743343721
6.207843969,2.270810544,0.742550963
6.24428849,2.304258533,0.741722169
6.280747742,2.337664413,0.740861204
6.317222116,2.371026429,0.739972064
6.353711824,2.404342931,0.739058928
6.390216888,2.437612381,0.738126216
6.42673713,2.470833361,0.737178638
6.463272155,2.504004577,0.736221236
6.499821344,2.53712487,0.735259435
6.536383829,2.570193225,0.734299087
6.572958479,2.603208781,0.733346505
