0.999147547,0.796737828
0.999166484,0.796208961
0.999181924,0.795558085
0.999195284,0.79473062
0.999206687,0.793652054
0.999216259,0.792207227
0.999224115,0.79020757
0.999230351,0.787325356
0.999235045,0.782947936
0.999238259,0.775817559
0.999240036,0.763016758
0.999240401,0.736707685
0.999239349,0.674618212
0.999236826,0.546791701
0.999232826,0.393163828
0.999227681,0.266732443
0.999221824,0.174865245
0.999215537,0.110535073
0.999208977,0.066007381
0.999202225,0.035265869
0.999195326,0.01401021
0.999188304,-0.000745534
0.999181171,-0.011052307
0.999173934,-0.018313606
0.999166597,-0.02348917
0.999159162,-0.027235704
0.999151629,-0.030003075
0.999143998,-0.032099881
0.999136269,-0.033738142
0.999128441,-0.035063744
0.999120512,-0.03617722
0.999112482,-0.037147957
0.999104348,-0.03802392
0.999096109,-0.038838315
0.999087764,-0.039614165
0.999079311,-0.040367456
0.999070748,-0.041109301
0.999062074,-0.041847424
0.999053287,-0.042587193
0.999044385,-0.043332319
0.999035366,-0.044085343
0.99902623,-0.044847966
0.999016973,-0.045621273
0.999007594,-0.046405876
0.998998092,-0.047202001
0.998988464,-0.048009532
0.998978709,-0.04882803
0.998968825,-0.049656709
0.99895881,-0.050494397
0.998948662,-0.051339453
0.99893838,-0.052189664
0.998927961,-0.053042083
0.998917405,-0.053892828
0.998906708,-0.054736823
0.99889587,-0.055567437
0.998884888,-0.05637602
0.998873762,-0.057151304
0.998862489,-0.057878612
0.998851069,-0.058538829
0.998839499,-0.059107074
0.998827779,-0.059550974
0.998815909,-0.059828416
0.998803886,-0.059884638
0.998791711,-0.059648485
0.998779384,-0.059027575
0.998766906,-0.057902087
0.998754277,-0.056116787
0.9987415,-0.053470902
0.998728577,-0.049705174
0.998715513,-0.044485582
0.998702314,-0.037383076
0.998688985,-0.027848512
0.998675535,-0.015182682
0.998661975,0.001498212
0.998648313,0.023299029
0.998634559,0.051577337
0.998620716,0.087954001
0.998606778,0.134266754
0.998592718,0.192389611
0.998578478,0.263755698
0.99856395,0.348260912
0.99854897,0.442066491
0.998533359,0.53460064
0.99851705,0.609635719
0.998500342,0.656640934
0.998484029,0.676928169
0.998468992,0.674714852
0.998455515,0.651654664
0.998443052,0.606988464
0.998430567,0.54245343
0.998417203,0.466775648
0.998402562,0.390956568
0.998386609,0.322166855
0.998369483,0.263205178
0.998351362,0.214273084
0.998332401,0.174413481
0.998312722,0.142290774
0.998292416,0.116553642
0.998271546,0.095982565
0.998250152,0.079534523
0.998228265,0.066341675
0.998205901,0.055691378
0.99818307,0.047000454
0.998159775,0.039789401
0.998136016,0.033658836
0.998111789,0.028268675
0.998087085,0.023319892
0.998061895,0.018538409
0.998036204,0.01366044
0.998009996,0.008418697
0.99798325,0.002528871
0.99795594,-0.004324349
0.997928037,-0.012502044
0.9978995,-0.022427425
0.997870283,-0.034603908
0.997840322,-0.049635165
0.997809537,-0.068247081
0.997777821,-0.091310025
0.997745033,-0.119858049
0.997710979,-0.155096773
0.997675393,-0.198381858
0.997637907,-0.251126658
0.997598008,-0.314544229
0.997554982,-0.389007134
0.997507864,-0.472590606
0.997455412,-0.558493526
0.997396226,-0.634030424
0.99732909,-0.688625629
0.997253216,-0.723143367
0.997168011,-0.744406883
0.997072754,-0.757956201
0.996966484,-0.767014397
0.996847987,-0.773348229
0.996715769,-0.777949087
0.996568017,-0.781398434
0.996402529,-0.784053224
0.99621663,-0.786141867
0.996007042,-0.787815932
0.995769716,-0.789179211
0.995499603,-0.790304752
0.995190329,-0.791245198
0.994833738,-0.792039285
0.994419237,-0.792716047
0.993932811,-0.793297601
0.993355544,-0.79380104
0.992661275,-0.794239749
0.991812788,-0.79462433
0.99075531,-0.794963271
0.989404819,-0.795263423
0.98762561,-0.795530363
0.985183555,-0.795768647
0.981637835,-0.795981989
0.976051439,-0.796173353
0.966041395,-0.796344874
0.943521121,-0.796497129
0.864949009,-0.796624116
